seq0
0.626362243
0.626839169
0.62713793
0.626331504
0.624465874
0.626221731
0.626300466
0.626710655
0.627069328
0.626610153
0.626271424
0.626969354
0.62691971
0.62691971
0.627098968
0.626380523
0.627309242
0.626309533
0.626530158
0.626530158
0.626897084
0.626710862
0.626341065
0.626739166
0.62646178
0.626031647
0.626520841
0.62780748
0.626590555
0.626590555
0.626711118
0.626190181
0.626968498
0.626651279
0.626949077
0.626718934
0.625842481
0.627197846
0.626339397
0.627358723
0.626858514
0.626221883
0.62725785
0.626101993
0.627268701
0.627317603
0.626102654
0.626919633
0.626919633
0.626999358
0.626519876
0.626122331
0.627475656
0.62645888
0.627079203
0.625542335
0.62656024
0.625682696
0.62708795
0.62670001
0.62542431
0.626670023
0.627445739
0.627098322
0.626689819
0.626530503
0.626930184
0.627378294
0.626660778
0.626493138
0.626471912
0.627148241
0.627157485
0.626241783
0.626691036
0.626807979
0.626850939
0.627345961
0.626519442
0.627697587
0.627389747
0.627389747
0.627397895
0.627398587
0.627286228
0.627516551
0.627028773
0.62633926
0.627047998
0.627057001
0.627199499
0.627355627
0.628074765
0.627516074
0.627536347
0.628096667
0.627735871
0.627238233
0.62681103
0.627935728
0.627683761
0.627257866
0.626659816
0.627337771
0.626590973
0.626828902
0.627030176
0.626899204
0.627755036
0.626918384
0.627386051
0.627669195
0.627378234
0.627318666
0.626481142
0.626976675
0.627316969
0.627975319
0.626659606
0.628234791
0.628234791
0.627727349
0.627018807
0.627338852
0.626590703
0.626320757
0.626360665
0.62642091
0.62669167
0.62669167
0.627148421
0.627486954
0.6277252
0.626927612
0.626443682
0.626322636
0.626141585
0.627110528
0.626330242
0.626381708
0.625385544
0.625743696
0.626888309
0.626132807
0.625346117
0.625752622
0.625217512
0.626630211
0.626668746
0.626450582
0.626501237
0.626970015
0.62686035
0.626241888
0.627307812
0.627227606
0.626708218
0.626868059
0.626848743
0.627038534
0.626909154
0.626221701
0.625769186
0.626269425
0.626580076
0.626701021
0.626778112
0.625892082
0.625622872
0.626310733
0.626261624
0.626989211
0.626701288
0.625904257
0.626540289
0.626391059
0.626836886
0.625803457
0.627147895
0.627219308
0.627219308
0.62740789
0.626429072
0.626788909
0.626880219
0.626928499
0.626749944
0.626857777
0.626889358
0.62649927
0.626919586
0.624669973
0.626112681
0.626777976
0.626979094
0.626340493
0.626149827
0.626559574
0.625983427
0.626669631
0.626888877
0.627117592
0.62643313
0.626859055
0.626499583
0.62598057
0.626868871
0.62701747
0.627516648
0.626740534
0.627427295
0.626439188
0.626996485
0.626481742
0.626211239
0.627158087
0.626669031
0.626891192
0.626799201
0.626699471
0.626581398
0.626581398
0.62673041
0.627365533
0.627647565
0.626390532
0.626940827
0.626940827
0.627126987
0.626769153
0.627527465
0.626650151
0.626988775
0.627267533
0.626908132
0.627158296
0.627484887
0.627675387
0.627625482
0.627457975
0.627027541
0.626389345
0.626958699
0.626638911
0.626311843
0.626311843
0.626960591
0.626917212
0.627656555
0.626040801
0.627168218
0.627068169
0.626809241
0.627158373
0.626590267
0.62691947
0.626847766
0.627318063
0.626610861
0.626472737
0.626748401
0.626940811
0.626999118
0.627786633
0.626368992
0.626180786
0.62773718
0.626191489
0.626759744
0.627786993
0.62670028
0.626987634
0.626230315
0.627237708
0.627237708
0.625833024
0.625714221
0.625703338
0.625463932
0.625386191
0.626071902
0.625772147
0.625832499
0.625274388
0.626439699
0.625341838
0.625602839
0.625474485
0.625593366
0.625186235
0.625763325
0.625763325
0.625025307
0.625921154
0.625961946
0.625783015
0.624856463
0.625562176
0.625801368
0.62590258
0.625905068
0.62517389
0.625893104
0.625362231
0.62518372
0.625453996
0.626403759
0.626403759
0.625164932
0.625790231
0.625985365
0.625985365
0.625893584
0.626293461
0.62547274
0.625722003
0.624069679
0.626000415
0.624904921
0.625413282
0.626618917
0.626079355
0.626349926
0.626450491
0.626061784
0.62597202
0.625715645
0.625715645
0.626849346
0.625842646
0.625582739
0.625582739
0.625582739
0.625582739
0.626778503
0.626070097
0.626070097
0.626511428
0.626170088
0.625821588
0.626212443
0.625712612
0.625743003
0.625494687
0.625373384
0.625373384
0.625483052
0.625483052
0.62560494
0.62560494
0.62560494
0.626311498
0.626311498
0.62552239
0.62552239
0.62552239
0.62552239
0.626239799
0.625722682
0.626091727
0.625724468
0.625641496
0.625035798
0.62600211
0.626150348
0.625933026
0.625355362
0.626760015
0.626679734
0.625113405
0.625113405
0.625113405
0.625763594
0.625762227
0.626150307
0.625964279
0.625474605
0.625803608
0.625732541
0.625981174
0.626800254
0.625482576
0.625482576
0.625482576
0.625482576
0.625442697
0.625375235
0.62626152
0.625822916
0.625988419
0.62585239
0.625901101
0.625901101
0.6247383
0.625954236
0.625721312
0.625533737
0.625533737
0.626032384
0.626208865
0.626122512
0.625024224
0.62594164
0.625731969
0.624119911
0.626729651
0.626322441
0.626011942
0.625342392
0.624955125
0.626123072
0.625792515
0.626560054
0.626181931
0.626657863
0.626100325
0.626083522
0.626490389
0.626468153
0.626320427
0.626011069
0.626748756
0.626222162
0.6262329
0.626390682
0.626390682
0.626390682
